total_energy_consume,total_called_num,total_reward,average_completion,average_waitting_time
-14813.121986387618,1177,-1557.3381095647067,105.9294256207383,-5.7272727272727275
-16067.568111418368,1177,-795.9031628319955,86.02033471164738,-3.3636363636363638
-16754.97407913144,1177,-751.1458277289717,83.8385165298292,-1.0
-17410.55116790536,1174,-572.5035827944699,81.38397107528375,-1.0
-16474.003028868494,1176,-462.73050742731584,81.56578925710193,-1.0
-18798.588752745738,1174,-590.394038718206,80.8385165298292,-1.0
-17988.926982878707,1176,-717.7147906848979,83.38397107528375,-4.363636363636363
-15529.131317137566,1177,-739.8455434403286,92.20215289346557,-15.636363636363637
-18282.827554513584,1176,-773.6268018732856,78.20215289346557,-5.7272727272727275
-18153.36511634171,1176,-495.146588155048,80.74760743892011,-3.0
-16239.965535639087,1177,-854.9939841737802,95.38397107528375,-1.0
-15591.887079342734,1176,-609.4775948973139,91.65669834801102,-1.0
-17128.019714354246,1176,-819.9221198090091,90.47488016619285,-1.0
-17317.921829222527,1174,-390.70851360553377,81.38397107528375,-1.0
-15010.89738853948,1177,-800.8627688468356,95.74760743892011,-1.0
-16741.193389891298,1177,-912.3907195155848,82.9294256207383,-1.0
-17221.25930785996,1174,-279.2930434576069,81.38397107528375,-4.363636363636363
-16751.421833037544,1174,-550.8145872984571,84.74760743892011,-1.0
-15495.58924274586,1177,-915.6898494023636,104.8385165298292,-4.363636363636363
-15078.14998626674,1176,-552.7137405007053,89.74760743892011,-1.0
-15314.431285857543,1176,-640.3270093561243,81.56578925710193,-1.0
-16219.97165679821,1174,-481.0794113660196,81.38397107528375,-1.0
-16978.44600677365,1174,-294.34781031215755,78.56578925710193,-3.8181818181818183
-16023.841094970092,1174,-373.6798721775392,78.02033471164738,-4.363636363636363
-16148.046684264293,1174,-370.6948263946276,81.38397107528375,-1.0
-16379.981803892995,1174,-383.9538425910831,84.74760743892011,-1.0
-16716.796588896104,1174,-483.65730870942355,83.74760743892011,-1.0
-36619.7098731985,1149,-259.60659793736943,89.11124380255647,-1.0
-18124.784088134416,1174,-415.58671838782425,77.02033471164738,-4.363636363636363
-17392.992782592133,1174,-599.3073557621489,81.38397107528375,-1.0
-15995.66831588652,1177,-789.2787122811118,88.20215289346557,-1.0
-15003.532218932727,1176,-379.1625553809264,84.38397107528375,-4.363636363636363
-15302.625560760236,1176,-708.0150792590891,86.9294256207383,-1.0
-15675.932979582838,1176,-648.1701024976522,86.74760743892011,-1.0
-17200.62847137332,1174,-575.7463550578983,81.38397107528375,-1.0
-17320.202350616426,1174,-482.2559460109785,81.38397107528375,-1.0
-16858.132553099276,1174,-477.7591822119666,81.38397107528375,-1.0
-16218.574047087954,1174,-574.0890573406746,83.20215289346557,-1.0
-15908.941555022408,1176,-665.8393829041476,86.74760743892011,-1.0
-16511.37313842654,1176,-542.0094790130488,93.29306198437466,-1.0
-31362.83297565175,1155,-605.4682520366099,90.02033471164738,-1.0
-15101.391506194195,1177,-803.3482804552045,91.74760743892011,-1.0
-17045.196533202252,1174,-476.70896388145707,81.38397107528375,-1.0
-15554.061985015607,1174,-580.694235773087,81.38397107528375,-1.0
-29949.8974800102,1155,-493.5729790963229,85.9294256207383,-3.8181818181818183
-16941.11537933277,1176,-763.0502970160337,92.9294256207383,-1.0
-15673.313064586488,1177,-830.73561172667,91.65669834801102,-3.8181818181818183
-15871.565151213668,1177,-680.0647435808268,83.8385165298292,-4.363636363636363
-15141.241836547444,1177,-880.9310835944782,92.9294256207383,-7.181818181818182
-15187.374533434224,1177,-744.7300235715313,96.47488016619285,-4.363636363636363
-15314.619827269693,1176,-593.4397571375524,93.29306198437466,-4.363636363636363
-16626.355075836036,1174,-562.5180720941805,86.56578925710193,-1.0
-24919.848355291993,1163,-439.1739363394005,84.11124380255647,-1.0
-30922.66253750978,1155,-320.1244741751399,83.02033471164738,-1.0
-31289.61839675813,1155,-316.8747012046757,84.8385165298292,-1.0
-31281.53759292187,1155,-298.70325251691804,85.02033471164738,-1.0
-16689.61610119854,1174,-612.6746265350264,86.74760743892011,-1.0
-17167.750908055663,1174,-578.7394703104815,86.02033471164738,-1.0
-17739.80846171733,1174,-426.3745142121322,77.29306198437467,-4.545454545454546
-15909.86309051374,1177,-735.2132366727844,85.02033471164738,-7.909090909090909
-15924.912958338595,1177,-706.2491929968105,85.20215289346557,-6.363636363636363
-16295.738476434548,1177,-629.2624519597372,80.11124380255649,-7.7272727272727275
-16079.287433623453,1177,-948.6811438241976,83.47488016619285,-7.7272727272727275
-15998.833179473353,1177,-740.5319822600375,80.9294256207383,-7.909090909090909
-15874.4181632986,1177,-863.4170288302399,86.29306198437466,-1.0
-16776.596260069724,1176,-689.1805922286798,78.83851652982922,-7.181818181818182
-16711.921691892814,1176,-828.9112840897905,83.38397107528375,-1.0
-16019.85197067156,1177,-920.793141158953,86.29306198437466,-4.363636363636363
-16081.602573394106,1177,-682.7183039873602,85.8385165298292,-3.0
-16071.746472427621,1177,-611.5552806203544,82.47488016619285,-5.818181818181818
-15732.245922087372,1177,-861.5620083503173,83.47488016619285,-3.8181818181818183
-15898.28224182059,1177,-625.2188671615062,82.47488016619285,-5.818181818181818
-15701.113700866,1177,-726.4319816588169,80.47488016619285,-10.181818181818182
-16942.541599272576,1176,-823.462916871595,85.74760743892011,-1.0
-15669.350516782724,1177,-994.1087783369343,86.8385165298292,-4.363636363636363
-15850.853347777767,1176,-417.3101772944942,83.9294256207383,-3.3636363636363638
-15835.3935584602,1177,-982.6610617483727,86.8385165298292,-4.363636363636363
-15429.82459792227,1177,-760.6354943675033,80.47488016619285,-11.454545454545455
-17631.25019073437,1174,-497.3415665567653,77.02033471164738,-4.363636363636363
-15849.021342746157,1174,-495.8712253957626,81.38397107528375,-1.0
-15751.424789428187,1176,-294.53452310322007,78.20215289346557,-4.363636363636363
-13576.718616485246,1176,-530.5847441857646,83.47488016619285,-3.8181818181818183
-15168.623542784335,1174,-656.135370197691,81.38397107528375,-1.0
-15116.596832297655,1174,-655.8947545612108,81.38397107528375,-1.0
-15340.33173064646,1177,-910.8908660047292,88.02033471164738,-1.0
-13310.210323332809,1176,-618.3444934499174,81.56578925710193,-3.3636363636363638
-42727.32725143319,1137,-186.1383528252362,85.20215289346557,-4.363636363636363
-43484.95588302548,1137,-308.8738260764104,88.9294256207383,-4.363636363636363
-16781.77127838065,1174,-583.913485531754,83.74760743892011,-3.3636363636363638
-15040.98043441755,1177,-603.8305832953666,84.65669834801102,-9.727272727272727
-15565.836524961982,1174,-541.3907536795551,77.8385165298292,-4.545454545454546
-15151.774692534847,1176,-644.88059364376,84.74760743892011,-4.545454545454546
-15089.48655811284,1176,-727.2558216797225,86.74760743892011,-4.363636363636363
-16350.364099548286,1174,-525.0855115039792,83.20215289346557,-1.0
-14387.12081909104,1177,-835.8026497330166,94.65669834801102,-8.090909090909092
-14762.61690883123,1176,-782.6936584385562,93.47488016619285,-4.545454545454546
-14097.905158995563,1177,-943.4869531438366,94.65669834801102,-4.363636363636363
-16993.601131438132,1174,-603.8153227983651,83.20215289346557,-1.0
-16574.241542815143,1176,-655.3409969800933,86.74760743892011,-1.0
-15716.449642180378,1176,-742.9310873214441,85.11124380255647,-3.3636363636363638
-15851.214332591393,1176,-718.007561313348,90.11124380255647,-1.0
-14187.669754027738,1177,-614.9339237155867,83.47488016619285,-11.272727272727273
-18889.657115935464,1174,-463.18701682168455,74.65669834801102,-6.7272727272727275
-14280.930396890471,1177,-898.5192496955124,87.02033471164738,-7.7272727272727275
-16053.55518357514,1177,-753.9638036345228,79.11124380255647,-12.090909090909092
-19658.270931243635,1168,-615.9977055398228,81.02033471164738,-1.0
-15768.317012891319,1177,-847.0848218513859,85.8385165298292,-2.0
-15112.50629424912,1177,-946.1974575410154,88.74760743892011,-1.0
-16092.44127273478,1176,-795.4751171782713,86.47488016619285,-1.0
-15976.89015944957,1176,-660.9442878926358,86.74760743892011,-1.0
-15962.581157683395,1176,-805.5264837176497,86.74760743892011,-4.363636363636363
-16679.430198669143,1174,-610.5479935740431,81.38397107528375,-1.0
-15467.945752908272,1176,-644.4645079713774,87.11124380255647,-1.0
-28929.896163939906,1155,-489.9850758103836,91.38397107528375,-1.0
-29923.29683303702,1155,-560.8652274142854,93.74760743892011,-3.8181818181818183
-29521.439322264487,1155,-541.5821592670454,88.02033471164738,-4.363636363636363
-29485.26363372724,1155,-463.30258829696857,88.02033471164738,-1.0
-30236.35396957281,1155,-325.75349860966037,93.20215289346557,-1.0
-30014.079952238855,1155,-768.189833992894,93.47488016619285,-9.727272727272727
-30465.383148192544,1155,-509.65831211857187,93.8385165298292,-4.363636363636363
-31170.981112891604,1155,-629.5971856832006,97.56578925710193,-7.7272727272727275
-31876.137828826148,1155,-430.72320083444527,98.20215289346557,-1.0
-31786.790084838285,1155,-412.11043636953,98.20215289346557,-1.0
-30579.22211604385,1155,-347.15203309616425,88.02033471164738,-1.0
