CMDLINE c:\users\kangyifei\appdata\local\programs\python\python37\python.exe test_simulation.py
MEM 0.421875 1593524238.0089
MEM 11.796875 1593524238.1096
MEM 17.429688 1593524238.2103
MEM 23.160156 1593524238.3111
