total_energy_consume,total_called_num,total_reward,average_completion,average_waitting_time
-18884.850842686836,1177,-487.50085515395506,101.29306198437466,-1.0
-17346.124237636483,1177,-595.4310824948396,106.11124380255647,-1.0
-18715.36367689399,1174,-1051.688733319778,95.11124380255647,-1.0
-18805.366516112204,1174,-866.1833304414923,94.74760743892011,-1.0
-14713.698577880132,1177,-1508.6180062742674,137.1112438025565,-4.363636363636363
-15724.05595779355,1177,-1158.0794683029426,106.20215289346557,-1.0
-15074.854107031599,1177,-1303.544150222707,101.11124380255647,-1.0
-31956.887679788313,1155,-666.2123762766186,98.9294256207383,-1.0
897.6985931410745,1200,-880.8359174825409,100.47488016619285,-2.0
-16839.420318602497,1176,-688.650065299791,85.74760743892011,-1.0
-15793.746893787698,1177,-1073.0854649047953,92.9294256207383,-1.0
-14595.806258106342,1177,-863.1535335380111,91.65669834801102,-1.0
-16166.471417326335,1177,-911.5363090040587,90.56578925710193,-1.0
-85.9978077019332,1200,-669.4447410645112,118.8385165298292,-1.0
-19318.26451589304,1174,-534.4818980759298,91.74760743892011,-1.0
-22571.455210572458,1170,-392.2047345597854,91.20215289346557,-1.0
-19921.085643767,1177,-443.5598009347117,101.9294256207383,-1.0
-20465.996050162852,1177,-513.6956276496542,105.29306198437466,-1.0
-18533.82282805632,1177,-440.1223476111611,111.47488016619285,-1.0
-16519.264497985103,1177,-640.3436328721156,110.02033471164738,-9.181818181818182
-18665.037631987885,1177,-510.46198664626525,129.56578925710193,-1.0
-17518.531402875175,1177,-742.1811425389225,105.74760743892011,-7.7272727272727275
-15333.138850152376,1177,-1430.853714593461,122.02033471164738,-10.272727272727273
-4036.797237395367,1200,-396.8313192542271,98.11124380255647,-12.090909090909092
-18691.70743412347,1177,-792.9649558264427,97.56578925710193,-13.090909090909092
-18698.901844024076,1177,-671.3658357628178,105.9294256207383,-1.0
-18179.56848036693,1177,-640.7076880907952,104.56578925710193,-1.0
-20600.17242168961,1177,-344.24354110478544,99.74760743892011,-1.0
-20264.59293365394,1177,-298.9528676193646,93.38397107528375,-1.0
-21253.310008936212,1177,-240.8781198048796,85.56578925710193,-10.181818181818182
-20482.18688964707,1177,-499.0419887559199,104.56578925710193,-1.0
-19849.96064050609,1177,-345.4716317415242,94.56578925710193,-1.0
-16533.164405821735,1177,-586.5013524000849,92.65669834801102,-1.0
-44725.070607384085,1137,-365.76063388344244,84.38397107528375,-1.0
-269.8920249932562,1200,-443.39638496280213,86.29306198437466,-6.363636363636363
-42175.47614942226,1141,-457.553409039704,86.38397107528375,-1.0
-18331.740507442737,1177,-370.97234471168326,86.29306198437466,-1.0
-20542.670631407644,1177,-383.74496090310606,96.9294256207383,-1.0
-30982.6160801237,1155,-645.2719361838423,95.02033471164738,-1.0
-31289.627552031423,1155,-649.7328168117444,95.02033471164738,-1.0
-1692.2294372154865,1200,-387.9329176822222,120.02033471164738,-1.0
-25341.979570429306,1159,-1012.0372262486723,118.74760743892011,-16.363636363636363
1628.973572137911,1200,-932.6446734842555,111.8385165298292,-1.0
-1307.28464126552,1200,-585.7684963449863,130.20215289346558,-6.363636363636363
-13750.4294804573,1177,-1138.391753634366,128.65669834801102,-4.545454545454546
-14398.816680907126,1177,-1265.3372761485412,118.29306198437466,-1.0
-16701.815605221957,1177,-570.1704027338674,114.56578925710193,-2.0
-21518.44882964983,1168,-521.4695820703123,89.29306198437466,-1.0
-2741.2216186514706,1200,-210.56772092878896,98.11124380255647,-1.0
-17979.66167474509,1177,-387.8256872778612,99.65669834801102,-1.0
-15880.359600984259,1182,-306.9913735367845,108.29306198437466,-1.0
-916.0557270329737,1200,-311.76134794642644,106.11124380255647,-1.0
-2675.3869999586313,1200,-359.5373748152963,112.56578925710193,-1.0
-17115.90728759684,1177,-404.705221727966,102.02033471164738,-1.0
-17760.014432005555,1177,-533.3692443180057,101.02033471164738,-1.0
