total_energy_consume,total_called_num,total_reward,average_completion,average_waitting_time
-14391.981697082025,1177,-1175.2198328116383,95.11124380255647,-9.363636363636363
-18699.16534423764,1174,-639.750811144723,93.56578925710193,-8.090909090909092
-18777.898693083902,1174,-854.3925584637523,108.47488016619282,-1.0
-17482.978534697904,1174,-784.283910813797,91.74760743892011,-1.0
-19377.82001495242,1174,-568.0118235999643,83.11124380255647,-18.636363636363637
-18934.449969715002,1174,-488.52342617499016,103.47488016619285,-4.545454545454546
-19961.633777617302,1174,-632.665630462918,91.47488016619285,-14.727272727272727
-17581.355381011235,1176,-765.9377252350989,96.38397107528375,-11.727272727272727
-18698.983097075543,1174,-636.3684724141676,98.29306198437466,-12.181818181818182
-17007.648181914352,1176,-835.2166489242775,100.8385165298292,-6.363636363636363
-16985.480117796862,1174,-929.8674506205532,103.8385165298292,-1.0
-16158.284282682987,1177,-739.226156388186,103.56578925710193,-1.0
-15673.428993447335,1174,-1096.9023375936374,103.8385165298292,-1.0
-15161.012649535289,1177,-850.5130427564952,103.8385165298292,-1.0
-15168.027658561332,1177,-995.4039065772499,98.65669834801102,-1.0
-27345.19901275498,1159,-1169.859014929429,95.02033471164738,-1.0
-18561.15382064876,1174,-744.918633248481,107.11124380255647,-4.363636363636363
-19199.825477599166,1174,-761.0631220448781,97.11124380255647,-8.090909090909092
-14891.080676501879,1177,-620.1563504463219,92.38397107528375,-4.363636363636363
-18626.149749754404,1174,-507.3732324224054,98.38397107528375,-8.090909090909092
-18278.59411239557,1174,-800.1197408487992,97.56578925710193,-16.272727272727273
-16008.172834954894,1176,-896.8677280933947,105.656698348011,-12.727272727272727
-18755.50317764195,1174,-736.7081226193549,113.656698348011,-9.363636363636363
-17190.11049270525,1176,-972.2055863758198,106.29306198437466,-15.090909090909092
-18669.288539885514,1174,-608.3171648088661,111.47488016619285,-4.363636363636363
-16354.55217361296,1177,-593.2041565637827,95.11124380255647,-12.0
-41930.73549270586,1137,-1265.4347382742126,123.8385165298292,-9.363636363636363
-17224.2917060841,1176,-893.7698417528596,105.11124380255647,-1.0
-14598.302364348434,1174,-1165.4722811080985,93.65669834801102,-23.09090909090909
-18225.41141509966,1174,-662.1786946578179,94.11124380255647,-4.545454545454546
-15211.524295805924,1177,-894.0227740122409,94.9294256207383,-9.363636363636363
-15464.886645179911,1174,-835.7141708447784,89.56578925710193,-13.454545454545455
-18315.11735916036,1174,-710.7314373551828,94.56578925710193,-11.727272727272727
-18483.895731118246,1174,-697.9171673593012,91.74760743892011,-1.0
-17696.09155654782,1174,-643.8757877009688,95.29306198437466,-1.0
-13942.96422722764,1177,-844.4032844199539,95.47488016619285,-1.0
-17851.05972290004,1174,-754.6540211032351,106.29306198437463,-6.363636363636363
-13851.931592710433,1177,-624.6021162916865,86.47488016619285,-4.363636363636363
-17234.27502779191,1176,-908.5755141610773,118.56578925710193,-6.363636363636363
-14501.359462737018,1177,-938.0725393664335,107.20215289346557,-1.0
-14686.481666564418,1176,-1298.9983478410181,97.47488016619285,-4.545454545454546
-14259.385871886043,1177,-806.241574966488,92.65669834801102,-1.0
-27439.619636535004,1159,-1034.2212237006897,94.8385165298292,-1.0
-28153.17907333249,1159,-848.2976173685452,101.9294256207383,-1.0
-13882.566261290369,1177,-538.4739556133709,91.8385165298292,-4.363636363636363
-17540.471649169747,1174,-945.2022946269632,94.02033471164738,-4.545454545454546
-27629.7188758844,1159,-738.7715055932598,91.9294256207383,-3.3636363636363638
-12848.435994576837,1177,-856.720494469611,104.65669834801102,-1.0
-13212.47773036192,1177,-824.6239992289883,92.65669834801102,-1.0
-16345.987701415143,1174,-618.209092719097,89.8385165298292,-4.363636363636363
-26589.848899840348,1159,-1205.018168891248,95.47488016619285,-1.0
-12982.882003888895,1177,-1089.8721120391638,101.11124380255647,-1.0
-12986.385440825921,1177,-1255.669812303045,107.11124380255647,-1.0
-28238.748449619015,1155,-1256.768252952035,121.20215289346557,-1.0
-20195.82214361205,1168,-1465.771648917726,97.9294256207383,-1.0
-17854.802744888002,1176,-716.1389775752002,106.38397107528375,-5.7272727272727275
-22872.06029891898,1163,-951.6459067192142,93.8385165298292,-23.0
-13654.263782500377,1177,-1159.6655598150335,110.74760743892011,-3.8181818181818183
-19632.091219771683,1168,-1239.7404428580837,109.8385165298292,-13.0
-16981.251239775826,1174,-1110.8648397055013,98.47488016619285,-1.0
-27944.019412993715,1159,-982.741189139427,88.47488016619285,-1.0
-28274.399041021417,1159,-1158.6092482212273,93.47488016619285,-1.0
-17608.02469253406,1174,-735.0084944409981,95.8385165298292,-5.7272727272727275
-26302.508754976414,1159,-1063.9319211913285,104.11124380255647,-1.0
-27432.705974577722,1159,-1232.9541944743696,104.47488016619285,-3.3636363636363638
-27975.081825255795,1159,-1045.4894533236095,98.47488016619285,-1.0
-16165.015466240933,1177,-784.6204665818959,91.65669834801102,-1.0
-26861.189174650994,1159,-991.9168919106205,105.11124380255647,-1.0
-16316.574954985525,1177,-886.6221954793104,90.65669834801102,-6.363636363636363
-27421.315547447623,1159,-1193.8086849735287,96.74760743892011,-1.0
-28268.045409130835,1159,-1120.2461580328306,90.8385165298292,-1.0
-17489.354324339598,1174,-963.9044953466886,92.65669834801102,-1.0
-27898.43215942284,1159,-1026.0750391788356,102.74760743892011,-3.3636363636363638
-18317.647361754876,1174,-705.8092861803532,93.56578925710193,-4.545454545454546
-16255.411724389938,1177,-713.5083204877207,101.11124380255647,-6.363636363636363
-16685.793219989195,1174,-941.9468838196501,104.8385165298292,-14.727272727272727
-19159.719715329178,1174,-934.8616139889813,102.56578925710193,-1.0
-28236.689447684563,1159,-536.4112267114426,99.11124380255647,-1.0
-16595.513534544676,1176,-1005.9487834443432,105.74760743892011,-10.363636363636363
-16062.754440306075,1174,-1011.1814374695866,113.29306198437466,-9.363636363636363
-16922.13993072472,1174,-1119.492861912368,113.29306198437463,-14.727272727272727
-13362.98982090305,1182,-294.3253062850582,96.38397107528375,-1.0
-10414.488315581839,1182,-1220.236674006257,98.02033471164738,-6.363636363636363
-27443.681430815603,1159,-1045.4102076993881,95.9294256207383,-1.0
-27682.123947142478,1159,-1023.6429595985774,85.02033471164738,-1.0
-25020.68448755372,1159,-1057.996751151305,90.9294256207383,-43.09090909090909
-27676.381015777035,1159,-865.9047750946944,87.11124380255647,-6.363636363636363
-14311.542501619842,1177,-1194.5307539231248,92.11124380255647,-1.0
-25535.557937621197,1159,-1161.979030666596,103.38397107528375,-8.090909090909092
-27900.77362060474,1159,-1229.8994782199777,90.38397107528375,-1.0
-27375.763879586855,1159,-1175.4870639249857,91.9294256207383,-1.0
-28173.185062407865,1159,-1138.5450820442495,93.47488016619285,-1.0
-27601.656246184342,1159,-1025.2573283165416,106.8385165298292,-1.0
-28104.881572722545,1159,-1149.0688830380548,99.9294256207383,-1.0
-26416.86229705767,1159,-1033.277735965516,113.47488016619285,-1.0
-25926.692104339105,1159,-1184.944444004132,109.47488016619285,-1.0
-26188.590145110385,1159,-1033.8717839180774,96.74760743892011,-9.363636363636363
-27572.892589580384,1159,-1018.810356756979,105.02033471164738,-6.363636363636363
-28211.1923217765,1159,-874.0883779896292,90.47488016619285,-1.0
-27978.048992155876,1159,-1075.7464476402167,94.20215289346557,-1.0
-26861.504356194026,1159,-1029.8835103685662,103.47488016619285,-1.0
-27943.081569670147,1159,-986.5708183205832,95.47488016619285,-1.0
-16330.747302159754,1174,-1001.7076346729893,113.8385165298292,-17.727272727272727
-18411.71522140439,1174,-615.3024744954042,94.74760743892011,-1.0
-16809.101486205327,1174,-542.9084445451371,98.47488016619285,-12.909090909090908
-17016.810673394764,1174,-695.5120201208597,95.47488016619285,-11.727272727272727
-17262.99419403015,1174,-638.947848330498,100.20215289346557,-4.363636363636363
-17672.186565398093,1174,-555.5823857309881,106.56578925710193,-4.545454545454546
-27453.08098008178,1159,-1086.2355053691144,103.11124380255647,-1.0
-25954.97817993033,1159,-1166.8199721623646,120.11124380255647,-6.363636363636363
-27265.561294554645,1159,-1195.214814940757,112.65669834801102,-3.3636363636363638
-27720.754337309423,1159,-916.7510201031533,94.74760743892011,-6.363636363636363
-27148.92997741606,1159,-938.600582704986,101.8385165298292,-9.363636363636363
-26840.204143523064,1159,-1086.102829876909,97.47488016619285,-1.0
-26751.2011747465,1159,-1150.2290704367408,106.8385165298292,-1.0
-26151.551055907243,1159,-1278.7470136787654,92.11124380255647,-1.0
-16281.994268069102,1174,-1130.2450096436069,96.74760743892011,-23.09090909090909
