CMDLINE c:\users\kangyifei\appdata\local\programs\python\python37\python.exe test_simulation.py
MEM 132.347656 1593524329.6331
MEM 132.347656 1593524329.7338
MEM 132.601562 1593524329.8346
MEM 132.601562 1593524329.9353
MEM 132.621094 1593524330.0361
MEM 132.648438 1593524330.1368
MEM 132.656250 1593524330.2375
MEM 132.726562 1593524330.3382
MEM 132.726562 1593524330.4389
MEM 132.980469 1593524330.5397
MEM 133.042969 1593524330.6404
MEM 133.042969 1593524330.7412
MEM 133.105469 1593524330.8419
MEM 133.105469 1593524330.9426
MEM 133.105469 1593524331.0433
MEM 133.105469 1593524331.1441
MEM 133.324219 1593524331.2448
MEM 133.480469 1593524331.3455
MEM 133.480469 1593524331.4463
MEM 133.667969 1593524331.5470
MEM 133.730469 1593524331.6477
MEM 133.855469 1593524331.7485
MEM 134.109375 1593524331.8492
MEM 134.242188 1593524331.9499
MEM 134.292969 1593524332.0506
MEM 134.421875 1593524332.1514
MEM 134.609375 1593524332.2521
MEM 134.671875 1593524332.3529
MEM 134.734375 1593524332.4536
MEM 134.753906 1593524332.5543
MEM 134.808594 1593524332.6550
MEM 134.953125 1593524332.7558
MEM 135.015625 1593524332.8565
MEM 135.019531 1593524332.9572
MEM 135.269531 1593524333.0580
MEM 135.273438 1593524333.1587
MEM 135.519531 1593524333.2594
MEM 136.011719 1593524333.3601
MEM 136.207031 1593524333.4609
MEM 136.269531 1593524333.5616
MEM 136.332031 1593524333.6624
MEM 136.519531 1593524333.7631
MEM 136.582031 1593524333.8638
MEM 136.617188 1593524333.9645
MEM 136.707031 1593524334.0653
MEM 136.769531 1593524334.1660
MEM 136.832031 1593524334.2667
MEM 136.867188 1593524334.3674
MEM 136.957031 1593524334.4682
MEM 137.019531 1593524334.5689
MEM 137.082031 1593524334.6697
MEM 137.179688 1593524334.7704
MEM 137.222656 1593524334.8711
MEM 137.500000 1593524334.9719
MEM 137.625000 1593524335.0726
MEM 137.625000 1593524335.1733
MEM 137.687500 1593524335.2740
MEM 137.742188 1593524335.3748
MEM 137.812500 1593524335.4755
MEM 137.812500 1593524335.5762
MEM 137.875000 1593524335.6770
MEM 137.937500 1593524335.7777
MEM 138.191406 1593524335.8784
MEM 138.378906 1593524335.9792
MEM 138.441406 1593524336.0799
MEM 138.441406 1593524336.1806
MEM 138.496094 1593524336.2813
MEM 138.632812 1593524336.3821
MEM 138.632812 1593524336.4828
MEM 138.632812 1593524336.5835
MEM 138.695312 1593524336.6843
MEM 138.707031 1593524336.7850
MEM 138.710938 1593524336.8857
MEM 138.718750 1593524336.9864
MEM 138.984375 1593524337.0872
MEM 139.015625 1593524337.1879
MEM 139.105469 1593524337.2887
MEM 139.105469 1593524337.3894
MEM 139.117188 1593524337.4901
MEM 139.179688 1593524337.5908
MEM 139.242188 1593524337.6916
MEM 139.242188 1593524337.7923
MEM 139.617188 1593524337.8930
MEM 140.289062 1593524337.9938
MEM 140.320312 1593524338.0945
MEM 140.351562 1593524338.1952
MEM 140.437500 1593524338.2960
MEM 140.500000 1593524338.3967
MEM 140.500000 1593524338.4974
MEM 140.550781 1593524338.5981
MEM 140.625000 1593524338.6989
MEM 140.687500 1593524338.7996
MEM 140.687500 1593524338.9003
MEM 140.750000 1593524339.0010
MEM 140.750000 1593524339.1018
MEM 140.750000 1593524339.2025
MEM 140.765625 1593524339.3032
MEM 141.058594 1593524339.4040
MEM 141.128906 1593524339.5047
MEM 141.128906 1593524339.6054
MEM 141.191406 1593524339.7062
MEM 141.191406 1593524339.8069
MEM 141.253906 1593524339.9076
MEM 141.273438 1593524340.0084
MEM 141.378906 1593524340.1091
MEM 141.382812 1593524340.2098
MEM 141.382812 1593524340.3106
MEM 141.515625 1593524340.4113
MEM 141.515625 1593524340.5120
MEM 141.773438 1593524340.6128
MEM 141.843750 1593524340.7135
MEM 141.843750 1593524340.8142
MEM 141.843750 1593524340.9150
MEM 141.851562 1593524341.0157
MEM 141.875000 1593524341.1164
MEM 141.968750 1593524341.2171
MEM 141.968750 1593524341.3178
MEM 142.093750 1593524341.4186
MEM 142.125000 1593524341.5193
MEM 142.343750 1593524341.6201
MEM 142.363281 1593524341.7208
MEM 142.625000 1593524341.8215
MEM 142.625000 1593524341.9242
MEM 142.726562 1593524342.0250
MEM 142.753906 1593524342.1257
MEM 142.769531 1593524342.2264
MEM 142.835938 1593524342.3271
MEM 142.835938 1593524342.4279
MEM 142.960938 1593524342.5286
MEM 142.960938 1593524342.6293
MEM 143.007812 1593524342.7301
MEM 143.085938 1593524342.8308
MEM 143.148438 1593524342.9316
MEM 143.210938 1593524343.0323
MEM 143.210938 1593524343.1330
MEM 143.214844 1593524343.2337
MEM 143.238281 1593524343.3345
MEM 143.511719 1593524343.4352
MEM 143.593750 1593524343.5359
MEM 143.656250 1593524343.6366
MEM 143.656250 1593524343.7374
MEM 143.718750 1593524343.8381
MEM 143.753906 1593524343.9388
MEM 143.765625 1593524344.0396
MEM 143.843750 1593524344.1403
MEM 143.843750 1593524344.2411
MEM 143.906250 1593524344.3418
MEM 143.968750 1593524344.4425
MEM 143.968750 1593524344.5432
MEM 143.988281 1593524344.6440
MEM 144.019531 1593524344.7447
MEM 144.351562 1593524344.8454
MEM 144.355469 1593524344.9462
MEM 144.355469 1593524345.0469
MEM 144.417969 1593524345.1476
MEM 144.417969 1593524345.2483
MEM 144.480469 1593524345.3491
MEM 144.542969 1593524345.4498
MEM 144.882812 1593524345.5506
MEM 144.949219 1593524345.6513
MEM 145.074219 1593524345.7520
MEM 145.101562 1593524345.8527
MEM 145.199219 1593524345.9535
MEM 145.453125 1593524346.0542
MEM 145.453125 1593524346.1549
MEM 145.453125 1593524346.2556
MEM 145.523438 1593524346.3634
MEM 145.558594 1593524346.4641
MEM 145.558594 1593524346.5648
MEM 145.558594 1593524346.6656
MEM 145.562500 1593524346.7663
MEM 145.625000 1593524346.8670
MEM 145.652344 1593524346.9678
MEM 145.679688 1593524347.0685
MEM 145.687500 1593524347.1692
MEM 145.750000 1593524347.2700
MEM 146.003906 1593524347.3707
MEM 146.066406 1593524347.4714
MEM 146.070312 1593524347.5721
MEM 146.132812 1593524347.6729
MEM 146.144531 1593524347.7736
MEM 146.183594 1593524347.8743
MEM 146.257812 1593524347.9750
MEM 146.257812 1593524348.0758
MEM 146.320312 1593524348.1765
MEM 146.320312 1593524348.2773
MEM 146.320312 1593524348.3780
MEM 147.070312 1593524348.4787
MEM 147.386719 1593524348.5794
MEM 147.511719 1593524348.6802
MEM 147.511719 1593524348.7809
MEM 147.511719 1593524348.8816
MEM 147.519531 1593524348.9824
MEM 147.527344 1593524349.0831
MEM 147.542969 1593524349.1838
MEM 147.550781 1593524349.2846
MEM 147.640625 1593524349.3853
MEM 147.890625 1593524349.5409
MEM 147.953125 1593524349.6416
MEM 147.992188 1593524349.7424
MEM 148.199219 1593524349.8430
MEM 148.203125 1593524349.9438
MEM 148.265625 1593524350.0445
MEM 148.265625 1593524350.1452
MEM 148.265625 1593524350.2460
MEM 148.519531 1593524350.3467
MEM 148.707031 1593524350.4475
MEM 148.707031 1593524350.5482
MEM 148.707031 1593524350.6489
MEM 148.769531 1593524350.7496
MEM 148.769531 1593524350.8504
MEM 149.027344 1593524350.9511
MEM 149.035156 1593524351.0797
MEM 149.117188 1593524351.1805
MEM 149.335938 1593524351.2812
MEM 149.367188 1593524351.3819
MEM 149.429688 1593524351.4827
MEM 149.429688 1593524351.5834
MEM 149.429688 1593524351.6842
MEM 149.437500 1593524351.7849
MEM 149.601562 1593524351.8856
MEM 149.687500 1593524351.9863
MEM 149.687500 1593524352.0871
MEM 149.691406 1593524352.1878
MEM 149.753906 1593524352.2885
MEM 149.753906 1593524352.3892
MEM 149.753906 1593524352.4900
MEM 149.757812 1593524352.5907
MEM 149.820312 1593524352.6914
MEM 149.820312 1593524352.7922
MEM 149.824219 1593524352.8929
MEM 149.847656 1593524352.9936
MEM 150.007812 1593524353.0943
MEM 150.085938 1593524353.1951
MEM 150.089844 1593524353.2958
MEM 150.089844 1593524353.3966
MEM 150.093750 1593524353.4973
MEM 150.214844 1593524353.5980
MEM 150.417969 1593524353.6988
MEM 150.417969 1593524353.7995
MEM 150.480469 1593524353.9002
MEM 150.480469 1593524354.0010
MEM 150.480469 1593524354.1017
MEM 150.480469 1593524354.2024
MEM 150.480469 1593524354.3031
MEM 150.542969 1593524354.4038
MEM 150.542969 1593524354.5046
MEM 150.542969 1593524354.6053
MEM 150.550781 1593524354.7060
MEM 150.566406 1593524354.8068
MEM 150.578125 1593524354.9075
MEM 150.593750 1593524355.0082
MEM 150.605469 1593524355.1090
MEM 150.667969 1593524355.2097
MEM 150.667969 1593524355.3104
MEM 150.730469 1593524355.4112
MEM 150.730469 1593524355.5119
MEM 150.730469 1593524355.6126
MEM 150.792969 1593524355.7133
MEM 150.792969 1593524355.8141
MEM 151.070312 1593524355.9148
MEM 151.070312 1593524356.0155
MEM 151.070312 1593524356.1163
MEM 151.445312 1593524356.2170
MEM 151.445312 1593524356.3178
MEM 151.507812 1593524356.4185
MEM 151.507812 1593524356.5192
MEM 151.507812 1593524356.6199
MEM 151.570312 1593524356.7207
MEM 151.570312 1593524356.8353
MEM 151.570312 1593524356.9361
MEM 151.570312 1593524357.0368
MEM 151.589844 1593524357.1375
MEM 151.589844 1593524357.2383
MEM 151.617188 1593524357.3390
MEM 151.621094 1593524357.4397
MEM 151.855469 1593524357.5405
MEM 151.855469 1593524357.6412
MEM 152.359375 1593524357.7419
MEM 152.359375 1593524357.8427
MEM 152.359375 1593524357.9434
MEM 152.613281 1593524358.0441
MEM 152.613281 1593524358.1448
MEM 152.613281 1593524358.2456
MEM 152.625000 1593524358.3463
MEM 152.644531 1593524358.4471
MEM 152.757812 1593524358.5478
MEM 152.777344 1593524358.6485
MEM 152.871094 1593524358.7493
MEM 152.871094 1593524358.8500
MEM 152.871094 1593524358.9507
MEM 153.140625 1593524359.0514
MEM 153.156250 1593524359.1521
MEM 153.187500 1593524359.2529
MEM 153.289062 1593524359.3536
MEM 153.351562 1593524359.4543
MEM 153.386719 1593524359.5551
MEM 153.386719 1593524359.6558
MEM 153.386719 1593524359.7565
MEM 153.453125 1593524359.8573
MEM 153.578125 1593524359.9580
MEM 153.703125 1593524360.0587
MEM 153.703125 1593524360.1784
MEM 153.765625 1593524360.2791
MEM 153.765625 1593524360.3799
MEM 153.902344 1593524360.4806
MEM 154.152344 1593524360.5813
MEM 154.152344 1593524360.6821
MEM 154.164062 1593524360.7828
MEM 154.167969 1593524360.8835
MEM 154.175781 1593524360.9842
MEM 154.191406 1593524361.0850
MEM 154.277344 1593524361.1857
MEM 154.277344 1593524361.2865
MEM 154.277344 1593524361.3872
MEM 154.308594 1593524361.4879
MEM 154.371094 1593524361.5887
MEM 154.371094 1593524361.6894
MEM 154.433594 1593524361.7901
MEM 154.433594 1593524361.8908
MEM 154.476562 1593524361.9916
MEM 154.558594 1593524362.0923
MEM 154.621094 1593524362.1930
MEM 154.621094 1593524362.2938
MEM 154.621094 1593524362.3945
MEM 154.683594 1593524362.4952
MEM 154.933594 1593524362.5960
MEM 154.882812 1593524362.6967
MEM 155.011719 1593524362.7974
MEM 155.019531 1593524362.8981
MEM 155.035156 1593524362.9989
MEM 155.101562 1593524363.0996
MEM 155.101562 1593524363.2003
MEM 155.101562 1593524363.3011
MEM 155.164062 1593524363.4018
MEM 155.238281 1593524363.5025
MEM 155.238281 1593524363.6032
MEM 155.238281 1593524363.7040
