total_energy_consume,total_called_num,total_reward,average_completion,average_waitting_time
-19379.922567177302,1177,-472.0337176398584,89.8385165298292,-6.7272727272727275
-18894.848155974876,1177,-361.97455419341395,100.11124380255647,-1.2727272727272727
-19832.279205321393,1177,-595.1647197735823,97.20215289346557,-6.909090909090909
-20077.041149138357,1177,-357.73782529760047,88.02033471164738,-3.8181818181818183
-20802.91528701695,1177,-338.1978535252623,88.02033471164738,-3.3636363636363638
-19719.057806702273,1177,-454.6913385083899,91.02033471164738,-1.0
-16251.011557153019,1177,-270.7127465632286,89.65669834801102,-1.0
-17604.28247451695,1177,-380.5257115821614,89.8385165298292,-1.0
-21544.980239867087,1177,-290.7571499009671,91.38397107528375,-3.8181818181818183
-43892.91543960481,1137,-322.6166465848538,83.83851652982922,-1.0
-28837.01848983721,1159,-294.08341079217007,85.8385165298292,-2.0
-15166.921520231757,1177,-526.987450522281,89.8385165298292,-1.0
-20146.411209152895,1177,-245.93390925003962,96.38397107528375,-1.0
-26919.452612781606,1163,-249.05238869310404,85.29306198437466,-3.3636363636363638
-33661.99331569529,1152,-571.1581899715362,89.02033471164738,-1.0
-29768.750667570886,1159,-605.5274260179798,86.47488016619285,-3.3636363636363638
-22401.10667802539,1169,-739.8039483032426,91.74760743892011,-4.545454545454546
-32718.64442825227,1152,-686.8095455785332,86.65669834801102,-1.0
-17582.274913786998,1177,-499.07377129207225,88.47488016619285,-1.0
-21942.505376284767,1172,-587.9793584013577,91.29306198437466,-1.0
-19816.294670103875,1177,-461.5163064196398,94.29306198437466,-1.0
-19224.013819221727,1177,-460.0639276882946,99.9294256207383,-4.545454545454546
-17047.820949553425,1182,-327.78990288003865,92.9294256207383,-9.363636363636363
-19330.662345885998,1177,-385.641311931366,97.8385165298292,-3.3636363636363638
-19113.023608112708,1177,-320.04234746582927,86.65669834801102,-5.7272727272727275
-19461.956977843394,1177,-417.0689354383255,95.38397107528375,-1.0
-16118.833535246085,1177,-426.8579193195518,88.9294256207383,-1.0
-17807.706642149424,1177,-410.4973271486723,85.11124380255647,-4.363636363636363
-19865.223781043518,1177,-219.17613937678686,87.29306198437466,-1.0
-20631.256581841415,1177,-406.04501640880176,90.65669834801102,-7.363636363636363
-17965.71238930954,1177,-256.2096141509778,86.11124380255647,-3.3636363636363638
-20182.186072665616,1177,-297.1612307245606,106.20215289346557,-11.727272727272727
-31569.78292465178,1159,-244.9604751381629,86.29306198437466,-4.363636363636363
-19414.26229476914,1177,-402.4070167289709,102.29306198437466,-1.0
-20060.433183480665,1177,-449.41012075345816,100.56578925710193,-1.0
-16441.452534808923,1182,-385.35004633423716,88.9294256207383,-5.7272727272727275
-18521.39262204597,1177,-476.6976381827724,84.47488016619285,-7.363636363636363
-19007.96543530427,1177,-409.95826843537566,85.8385165298292,-6.7272727272727275
-16669.733047483955,1177,-300.2767341813624,78.65669834801102,-6.363636363636363
-18464.060452371807,1177,-313.9016661493034,89.65669834801102,-4.363636363636363
-19916.445064543223,1177,-401.5906341639528,101.8385165298292,-14.090909090909092
-19262.68112189576,1177,-424.777645521998,106.29306198437466,-1.0
-17692.347534837812,1177,-428.34576474549897,88.74760743892011,-1.0
-28583.285101624148,1165,-171.1807349797,92.29306198437466,-1.0
-16586.56625747544,1177,-325.3255042147033,81.47488016619285,-1.0
-15879.11367416309,1177,-256.33657994688883,79.29306198437466,-3.3636363636363638
-15980.541801452142,1177,-306.54133609358735,81.65669834801102,-1.0
-17074.640750884428,1177,-354.9448940080207,78.11124380255647,-4.363636363636363
-17941.730403898546,1177,-294.29154907989675,81.47488016619285,-4.363636363636363
-15426.654105874884,1177,-272.33876653372147,81.65669834801102,-1.0
-17552.526542637963,1177,-326.5174899879469,81.47488016619285,-1.0
2216.6024970903236,1199,-1081.1287902868767,99.38397107528375,-1.0
-15830.647815979668,1177,-354.0620478791335,81.65669834801102,-1.0
1845.8627700819925,1199,-1144.5713910244615,117.56578925710193,-4.363636363636363
1345.3578812407795,1199,-900.1375087377336,95.02033471164738,-1.0
433.99286270240555,1198,-892.096730786354,94.9294256207383,-1.0
801.0294939917512,1198,-863.5786363902704,93.9294256207383,-1.0
1003.2517674780975,1198,-969.0070617787263,93.38397107528375,-1.0
-1532.0468902580033,1196,-679.6041480218855,87.8385165298292,-1.0
-26625.349044799164,1165,-371.6827244424243,87.56578925710193,-4.363636363636363
-17089.950942991854,1177,-393.15316195240223,89.65669834801102,-1.0
-17501.580047605967,1177,-283.6994994851774,84.65669834801102,-9.363636363636363
-18939.91785049386,1177,-294.5278761807954,93.02033471164738,-3.3636363636363638
-18487.99094211255,1177,-408.74752272895034,86.9294256207383,-8.090909090909092
-16644.595527647936,1182,-271.596571211928,95.8385165298292,-1.0
-19673.540496825153,1177,-189.7869607877874,89.47488016619285,-21.272727272727273
-19117.500798588706,1177,-544.0471229019029,94.9294256207383,-1.0
-19784.507353652734,1177,-331.5790018858712,91.38397107528375,-1.0
-17503.899765014154,1177,-336.17806338496234,91.56578925710193,-1.0
-17861.055990006513,1177,-470.478496897852,84.8385165298292,-1.0
-20478.947067260015,1177,-468.46159935219646,93.20215289346557,-1.0
-18306.971830896422,1177,-554.2580043103111,88.65669834801102,-1.0
-9689.41240310567,1185,-814.7467155179568,108.20215289346557,-9.181818181818182
1693.0846156505286,1199,-1363.6807619385695,119.20215289346557,-1.0
-15872.106962984195,1177,-883.8428384620271,99.11124380255647,-1.0
-13774.095726012398,1177,-1236.6507037409187,108.29306198437466,-11.0
-13716.221809386334,1177,-1341.8817836215046,104.74760743892011,-14.545454545454545
-27140.41643142636,1159,-984.6281025902124,95.47488016619285,-16.636363636363637
-27281.912612914253,1159,-1029.2130727705987,93.9294256207383,-21.0
2389.4182205208926,1199,-829.9254363012146,109.20215289346557,-1.0
-14469.345474241854,1177,-1019.6289615031266,95.20215289346557,-15.090909090909092
-14111.277570834616,1177,-947.7169233532024,95.47488016619285,-1.0
-27622.126865386294,1159,-1239.3868810938916,92.74760743892011,-1.0
-13341.405230957054,1177,-1235.5714913371858,119.20215289346557,-19.90909090909091
2329.3868064884737,1199,-848.4654447574155,105.11124380255647,-30.545454545454547
2100.694084168237,1199,-867.8100796982109,120.65669834801102,-22.181818181818183
-10845.30458450233,1185,-710.2720064232777,114.8385165298292,-1.0
-17124.027731776587,1177,-496.22493347403235,97.8385165298292,-1.0
-17086.287403106224,1177,-694.3835121745554,94.65669834801102,-3.3636363636363638
-20252.912685251416,1177,-462.7416658410622,91.9294256207383,-3.8181818181818183
-20102.8335667293,1177,-320.58811371789204,92.38397107528375,-1.0
-19524.473272074887,1177,-509.5477721003201,104.02033471164738,-9.909090909090908
-18980.00364303484,1177,-602.7633613654747,96.8385165298292,-3.8181818181818183
-20892.388057707925,1177,-253.8042847427447,97.9294256207383,-9.181818181818182
-28001.447868346266,1163,-626.5238951140283,89.38397107528375,-2.0
-18104.384994506167,1177,-511.1678409110349,95.9294256207383,-25.727272727272727
-17969.13929140303,1177,-222.99012469749198,89.47488016619285,-1.0
-15526.704311369482,1182,-427.18497911532825,103.02033471164738,-12.909090909090908
-28378.17564010553,1163,-295.5344026010274,90.56578925710193,-1.0
-32995.219230650895,1159,34.07020933758372,81.8385165298292,-4.363636363636363
-15518.792622617882,1182,-399.3158170720661,124.8385165298292,-9.363636363636363
-11617.929561018187,1185,-481.4450433830964,126.9294256207383,-1.0
-7527.461249533517,1189,-711.9002699208327,102.9294256207383,-1.0
-14398.860073147254,1177,-392.58196958506755,83.74760743892011,-3.3636363636363638
-17296.082782744663,1177,-627.0426472281821,101.8385165298292,-1.0
-15799.649333952868,1177,-555.3941064636168,89.8385165298292,-1.0
-7987.552356719039,1189,-725.2489749343252,105.9294256207383,-1.0
-1101.6160011278698,1196,-562.8584716455132,86.20215289346557,-1.0
-15145.618289016595,1177,-370.0067208658188,86.11124380255647,-1.0
-16089.829158781824,1177,-378.22998816375855,89.47488016619285,-1.0
-15470.072078704135,1177,-337.4951060503969,81.47488016619285,-1.0
-14450.937366485276,1177,-261.23570923280295,81.47488016619285,-1.0
-15552.892971037945,1177,-446.9741160958283,91.74760743892011,-1.0
-16360.27507781866,1177,-400.83948805868374,81.47488016619285,-1.0
-16395.969557560515,1177,-533.3273384958823,92.74760743892011,-4.545454545454546
-15788.26560973996,1177,-327.86238660943957,84.65669834801102,-1.0
-17511.869716643152,1177,-208.36288884574003,86.8385165298292,-1.0
-15370.489025114832,1177,-239.53381459343268,79.29306198437466,-3.3636363636363638
-18070.496463774296,1177,-202.0422379932105,83.47488016619285,-4.363636363636363
-28761.699485777383,1163,-398.711880959611,92.9294256207383,-6.909090909090909
-16124.943351744238,1177,-311.72343762556045,81.65669834801102,-1.0
-31301.374053953623,1159,-278.27793511294465,78.8385165298292,-10.090909090909092
-15830.21078109616,1177,-330.37506243882217,81.47488016619285,-1.0
-16024.248504637682,1177,-414.6944848083492,82.11124380255647,-3.3636363636363638
-15765.426921843959,1177,-338.8262171993762,81.47488016619285,-1.0
-32316.225242613757,1159,-81.94147673258783,83.38397107528375,-4.363636363636363
-30533.546733855474,1159,-186.55102650917365,83.56578925710193,-4.363636363636363
-29260.513401030534,1159,-200.79016906282686,79.8385165298292,-4.363636363636363
-27900.429725646245,1159,-195.21118026386682,81.20215289346557,-3.3636363636363638
-31368.464192564745,1159,-116.4777528936462,83.20215289346557,-1.0
-29199.764156340767,1159,-70.86972326913144,75.47488016619285,-4.363636363636363
-29303.09371948178,1159,31.320663352813654,78.8385165298292,-1.0
-28780.861432462436,1159,-127.94301760264284,73.47488016619285,-6.363636363636363
-31411.819798856624,1159,-103.636215332451,76.8385165298292,-6.363636363636363
-33086.46594751475,1159,-174.13503620259348,79.29306198437466,-13.090909090909092
-34216.26319885161,1159,-140.13791684724458,87.56578925710193,-4.545454545454546
-33809.39283370873,1159,-54.60844030225485,86.74760743892011,-1.0
-32680.759906768188,1159,-36.83754259398381,80.02033471164738,-1.0
-31583.13553131817,1159,-53.90578488632411,74.65669834801103,-6.363636363636363
-31442.380714415835,1159,12.035664134782678,83.20215289346557,-1.0
-33703.60313830487,1159,-158.0812226067061,88.56578925710193,-6.7272727272727275
-29301.5357889476,1159,-71.67446390083455,75.47488016619285,-4.363636363636363
-29325.434875487525,1163,-285.801217468872,85.20215289346557,-4.545454545454546
-15443.091147621803,1182,-400.74510140177404,94.8385165298292,-1.0
-11635.587787626573,1185,-510.93994149506875,121.56578925710193,-6.363636363636363
-11659.047481041693,1185,-489.5067793640477,108.56578925710191,-26.09090909090909
-16894.023799895833,1177,-476.5537686098023,90.38397107528375,-1.0
-18853.073501585255,1177,-489.1503156042829,94.8385165298292,-14.727272727272727
-18564.008903502516,1177,-537.9938249343875,101.11124380255647,-17.09090909090909
-19221.06229538232,1177,-424.7329704561728,101.38397107528375,-3.3636363636363638
-19672.070789336314,1177,-466.7847380788827,91.20215289346557,-9.909090909090908
-18940.286636352306,1177,-396.6444679839673,87.65669834801102,-3.3636363636363638
-18964.672797225707,1177,-478.15352725575383,86.47488016619285,-9.363636363636363
-18560.638038209552,1177,-473.18126456312245,84.65669834801102,-6.363636363636363
-18316.326427458756,1177,-343.91827246069795,90.02033471164738,-1.0
-18611.69986724778,1177,-389.5836779197201,86.47488016619285,-9.363636363636363
-18712.437915800838,1177,-403.6817978544533,89.47488016619285,-3.3636363636363638
-19017.675590514526,1177,-352.5770084507092,91.29306198437466,-6.909090909090909
-19430.041899149946,1177,-425.3104205076851,95.9294256207383,-1.0
-20293.627166747232,1177,-486.73410895742563,98.74760743892011,-8.090909090909092
