total_energy_consume,total_called_num,total_reward,average_completion,average_waitting_time
-18585.054302214878,1177,-362.6151372908904,95.8385165298292,-1.0
-4950.430251744197,1200,-63.87814867035797,83.8385165298292,-7.7272727272727275
-18458.67279080805,1177,-411.9824059969013,85.74760743892011,-5.7272727272727275
-18155.23987388503,1177,-560.3573564231162,104.47488016619285,-11.0
-15305.679883107514,1182,-511.05329902163567,101.11124380255647,-19.363636363636363
-17422.149665295263,1177,-557.674312751219,103.47488016619285,-14.636363636363637
-15321.316909788846,1177,-416.931181612144,111.83851652982918,-19.363636363636363
-16950.035804110987,1177,-516.5237091500297,98.11124380255647,-11.0
-3966.701889036922,1200,-381.00977981480844,111.83851652982918,-8.727272727272727
-563.9579772941361,1200,-451.7363003639015,105.56578925710193,-13.818181818181818
-14169.724559782539,1177,-801.580171219195,123.8385165298292,-11.0
-1479.9636840821768,1200,-548.9264975941202,124.8385165298292,-9.363636363636363
398.03863654399174,1200,-789.8261025538162,123.74760743892011,-17.727272727272727
-4344.313144683285,1200,-333.1703358640997,105.56578925710191,-9.363636363636363
-4106.378807402711,1200,-404.6308846002571,108.20215289346555,-3.3636363636363638
-3671.8850519261323,1200,-282.6821881382799,96.20215289346557,-18.09090909090909
-3218.064342457539,1200,-529.4196619229772,103.38397107528375,-19.181818181818183
-17039.964730532432,1182,-548.6952297915301,106.20215289346557,-9.363636363636363
-5592.944164287386,1200,-189.24914867342932,110.656698348011,-1.0
-4798.364247073361,1200,-221.0422114018586,95.11124380255647,-2.0
-2388.4748186891084,1200,-535.8337173633724,106.11124380255647,-9.363636363636363
-5262.902100462437,1200,-140.43066301963756,89.29306198437466,-6.181818181818182
-4210.696792601346,1200,-286.0418327282073,90.74760743892011,-25.454545454545453
-20167.310385079094,1177,-171.4727652364138,84.47488016619285,-1.0
-18411.450871113193,1177,-195.43268947548495,86.8385165298292,-1.0
-20154.837226866483,1177,-360.5445637960531,94.11124380255647,-11.727272727272727
-17886.371307594993,1177,-269.4735463982962,81.65669834801103,-6.363636363636363
-18376.602172850486,1177,-248.69066866170033,86.8385165298292,-1.0
-19500.77013029781,1177,-304.4216607973874,97.8385165298292,-6.363636363636363
-32954.273414611,1159,-11.040315408301808,85.38397107528375,-3.8181818181818183
-19268.431444267015,1177,-341.57818079704464,89.47488016619285,-9.727272727272727
-2613.5767856167804,1200,-393.7366570706316,114.47488016619285,-3.3636363636363638
-15726.474666594644,1182,-242.27905765937624,94.47488016619285,-4.545454545454546
-16106.829953020875,1182,-80.52539467322185,83.20215289346557,-4.363636363636363
-2443.2074301672983,1200,-173.2116691456157,88.20215289346557,-1.0
-3029.7601675323967,1200,-152.5309513951987,88.02033471164738,-1.0
5041.763048014574,1208,-588.5641137612554,104.9294256207383,-1.0
-19184.952163695503,1177,-149.59486037806766,86.8385165298292,-1.0
-15650.470300461515,1182,-78.85307346941659,85.8385165298292,-1.0
112.30000901065068,1200,-725.875425836307,106.38397107528375,-11.0
13253.791809082875,1219,-683.8746546033218,109.20215289346557,-11.0
10376.842117309658,1213,-868.3836327007434,98.29306198437466,-11.0
13863.070420884877,1219,-749.2483051592236,116.20215289346557,-4.545454545454546
17385.82630271197,1222,-849.3512652546791,118.74760743892011,-4.363636363636363
14207.492283127503,1219,-768.3265706449082,110.20215289346557,-2.0
16449.956989288417,1222,-692.464855128973,112.47488016619285,-11.0
12844.32077407901,1219,-807.6394079360107,108.56578925710193,-11.0
5498.3974360777065,1208,-756.7707950035249,107.29306198437466,-3.3636363636363638
354.2003208148235,1200,-791.5002923713236,105.38397107528375,-4.363636363636363
14642.845344544767,1221,-691.5907430764094,108.74760743892011,-11.0
4218.425559998141,1208,-481.2283057799682,97.02033471164738,-11.0
-4071.1952006071224,1200,-303.11463877854396,86.29306198437466,-4.363636363636363
-4056.8032264701906,1200,-395.5359463298096,97.8385165298292,-4.363636363636363
-1214.1057398517733,1200,-394.634984501859,111.8385165298292,-1.0
407.9516982807545,1200,-566.2797323498035,110.9294256207383,-19.363636363636363
-15780.34654626585,1182,-148.40572846241582,87.9294256207383,-1.2727272727272727
-2622.8221893301816,1200,-118.80384717500908,102.47488016619285,-4.818181818181818
-3771.0099220271513,1200,-328.57440421071044,96.56578925710193,-1.0
-3853.711019267823,1200,-389.97087154072995,101.02033471164738,-1.0
-4417.220306394476,1200,-118.00171922534639,87.56578925710193,-1.0
-3956.2763214099396,1200,-337.4863435317045,91.56578925710193,-11.0
-319.9539765933587,1200,-483.00258691834347,120.20215289346557,-3.8181818181818183
-9656.466424304585,1188,-613.4421024715992,106.11124380255647,-1.0
-9366.86536078641,1185,-691.7827833409332,103.02033471164738,-11.0
-3412.208702951786,1200,-341.37936003052073,96.29306198437466,-1.0
-2680.6286171861866,1200,-306.03202805338776,100.47488016619285,-1.0
-4094.8510878516536,1200,-100.44020805939476,83.9294256207383,-3.3636363636363638
-3772.516822814039,1200,-244.4836665856967,89.47488016619285,-1.0
-2697.5841522213304,1196,-792.9799232808758,104.9294256207383,-3.3636363636363638
-4786.19356155314,1200,-131.67730223416993,82.56578925710194,-6.909090909090909
-3504.8230791362585,1200,-152.39145583460663,96.11124380255647,-1.0
-20091.351127623697,1177,-180.133556502626,79.29306198437466,-3.3636363636363638
-20275.638025889493,1177,-142.33542022258803,78.11124380255649,-6.363636363636363
-21025.86908340428,1177,-96.25257557556074,78.11124380255649,-4.545454545454546
-4925.816059111559,1200,-226.09968186224592,86.11124380255647,-4.545454545454546
-19988.090515135555,1177,-86.61778364422719,82.65669834801102,-3.3636363636363638
-3640.5904769893677,1200,-93.73441607141262,110.56578925710191,-2.272727272727273
-2295.5670630483946,1200,-73.2111137323385,111.56578925710191,-1.2727272727272727
-3000.0710351372254,1200,-232.17480277457196,103.47488016619285,-9.363636363636363
-4554.25311243895,1200,-195.75490239608678,106.47488016619285,-7.363636363636363
-5593.016910551814,1200,-164.26151799490412,84.83851652982922,-4.363636363636363
-5380.2096953735745,1200,-370.4768698981161,106.56578925710193,-1.0
-4504.650020599336,1200,-90.951740707652,86.29306198437466,-3.3636363636363638
-4418.998778260837,1200,-75.44955618274832,83.47488016619285,-3.8181818181818183
-17692.314147948142,1177,-627.1089493695222,90.38397107528375,-13.363636363636363
-15358.439881477068,1186,-219.80994208799052,84.8385165298292,-4.363636363636363
-19635.0059509266,1177,-174.24009632982234,87.38397107528375,-1.0
-20052.025078442617,1177,-210.37815125700126,83.74760743892011,-4.545454545454546
-29979.87240134136,1159,18.137752861473018,75.47488016619285,-4.363636363636363
-18024.115848540387,1177,-241.0131364205297,83.65669834801102,-4.363636363636363
-18164.839553833037,1177,-151.5300660173225,85.20215289346557,-3.8181818181818183
-31548.47405298194,1159,-239.37921983262015,85.02033471164738,-1.0
-4510.623468821985,1200,-376.56566609875404,100.8385165298292,-1.0
-17855.671348711185,1177,-337.98739884292354,83.47488016619285,-6.363636363636363
-17466.61317281227,1177,-286.87139253317844,81.47488016619285,-1.0
-20322.653675078473,1177,-36.977772900786704,85.02033471164738,-1.0
-30207.538761414908,1159,-111.16160852735754,75.47488016619285,-4.363636363636363
-17744.935703511554,1177,-277.06980728900066,89.65669834801102,-1.0
-30129.896610836004,1159,-97.06421235843652,77.8385165298292,-2.0
-16428.98855209243,1177,-268.7463365397366,86.11124380255647,-4.545454545454546
-16444.78197097761,1177,-373.2484076864323,86.29306198437466,-4.545454545454546
-17153.60983859637,1177,-423.95237484540564,85.8385165298292,-1.0
-16953.952087677637,1177,-281.8555485874971,78.11124380255647,-3.8181818181818183
-3474.5032310467213,1200,-56.13746565682334,93.11124380255647,-5.7272727272727275
-20026.79271697969,1177,-134.05832235023138,85.02033471164738,-1.0
-17470.708179473615,1182,-332.0838652350019,92.8385165298292,-6.181818181818182
-3141.493606566335,1200,-372.07938743867544,101.11124380255647,-4.363636363636363
-18723.11126036002,1177,-372.40870599902485,95.11124380255647,-4.545454545454546
-4619.474601745082,1200,-265.29367882183453,100.56578925710193,-4.363636363636363
-3180.2899360647134,1200,-227.2409651441326,103.47488016619285,-2.0
-4981.508599851251,1200,-232.82059947853088,97.29306198437466,-1.0
-1794.351196288393,1200,-303.1305459864078,104.11124380255647,-13.0
-3781.462644858286,1200,-201.92522479835384,93.02033471164738,-9.181818181818182
-5202.394580840424,1200,-211.72772590347483,93.8385165298292,-12.727272727272727
-17648.649364323326,1177,-310.88673086301935,83.8385165298292,-1.0
-16939.026260374754,1177,-463.85298627771897,87.02033471164738,-1.0
-16681.54335021836,1177,-380.74728025227455,88.20215289346557,-1.0
-26430.07945220769,1165,-326.83274609526677,84.74760743892011,-1.0
-16992.082521206903,1177,-357.4087521521427,109.92942562073827,-1.2727272727272727
-31346.08669280898,1159,-65.91185010167953,82.20215289346557,-1.0
-17804.517459868337,1177,-372.91896352851006,103.74760743892011,-3.3636363636363638
-17862.050190169888,1177,-483.9619553008847,96.11124380255647,-7.7272727272727275
-17294.019770067593,1177,-524.3725316007656,90.02033471164738,-4.363636363636363
-18456.62163739573,1177,-341.8960084795933,100.56578925710193,-1.0
-17324.140548704716,1177,-541.9239319591572,109.47488016619285,-1.0
-18594.51126118496,1177,-544.8464819308999,101.11124380255647,-4.363636363636363
-17233.88055546969,1177,-413.3374244172137,93.47488016619285,-9.363636363636363
-17545.05271911557,1177,-346.80056497973146,102.83851652982918,-1.0
-16861.503124236362,1177,-347.5142138875143,86.47488016619285,-1.0
-17204.098893758637,1177,-465.5965335394104,92.11124380255647,-11.727272727272727
-17719.243812560657,1177,-436.1505985632758,87.74760743892011,-16.09090909090909
-17571.862398017227,1177,-421.58611747569546,97.8385165298292,-5.7272727272727275
-16875.81939697193,1177,-419.1035219297221,86.47488016619285,-1.0
-30208.616311284364,1159,-108.25659353369633,78.8385165298292,-1.0
-17539.388513711805,1177,-426.6577042638477,98.8385165298292,-2.0
-17030.53007125741,1177,-377.22250309271374,91.8385165298292,-1.0
-16929.031953816157,1177,-342.5103344463945,86.47488016619285,-1.0
-16879.550456999103,1177,-397.9349407685014,89.8385165298292,-1.0
-18485.639696196944,1177,-473.93018790073666,97.8385165298292,-11.727272727272727
-17408.82023154202,1177,-537.2962187767353,113.11124380255647,-9.363636363636363
-17098.73285293454,1177,-488.0225846229838,87.74760743892011,-23.09090909090909
-17228.704834159085,1177,-438.38640175974615,101.47488016619285,-9.363636363636363
-18752.74887084856,1177,-504.08463954765057,93.47488016619285,-14.727272727272727
-19231.942864905315,1177,-193.00662664171978,98.20215289346557,-1.0
-32937.50982284421,1159,-165.873659474423,94.20215289346557,-3.3636363636363638
-19730.090333577944,1177,-266.10395886985543,94.8385165298292,-4.363636363636363
-31781.20774411506,1159,68.77473665379114,80.02033471164738,-1.0
-16694.420528410643,1177,-666.4043805206278,108.8385165298292,-9.363636363636363
-18331.423187431385,1177,-430.54747284012046,101.83851652982918,-1.0
-17054.220840016962,1177,-711.3936771110119,102.02033471164738,-3.8181818181818183
